CloseDate,ClosePrice_x,Latitude,Longitude,UnparsedAddress_x,PropertyType,LivingArea,CountyOrParish,ParkingTotal,PropertySubType,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,StateOrProvince,GarageSpaces,HighSchoolDistrict,PostalCode,LotSizeSquareFeet,ViewYN_False,ViewYN_Missing,ViewYN_True,WaterfrontYN_Missing,WaterfrontYN_True,BasementYN_Missing,BasementYN_True,PoolPrivateYN_False,PoolPrivateYN_Missing,PoolPrivateYN_True,AttachedGarageYN_False,AttachedGarageYN_Missing,AttachedGarageYN_True,FireplaceYN_False,FireplaceYN_Missing,FireplaceYN_True,NewConstructionYN_False,NewConstructionYN_Missing,NewConstructionYN_True,LocationCluster,Levels_Clean,Flooring_Simplified,LotPerLivingArea,HasGarage,Has_Fireplace,Is_New,closest_city,distance_to_downtown,TotalRooms,GarageSpaces_Per_LivingArea,LargeLivingArea_With_EnoughRoom,ExpensiveCity,FamousCity_With_LargeHouse,UnparsedAddress_y,ClosePrice_y
2024-06-21,1300000.0,37.94372389999999,-122.0744191,494 Turrin Dr,Residential,1677.0,Contra Costa,2.0,SingleFamilyResidence,1984.0,494.0,41061351,2.0,Pleasant Hill,3.0,CA,2.0,Mount Diablo,94523,9000.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.0,1.0,Laminate,5.366726296958855,1,1,0,San Francisco,35.63209143601967,5.0,0.0011926058437686,0,0,0,494 Turrin Dr,1300000.0
2024-06-28,1250000.0,37.6992421,-122.4675545,357 Westlake Ave,Residential,1575.0,San Mateo,2.0,SingleFamilyResidence,1922.0,357.0,41061352,3.0,Daly City,4.0,CA,2.0,Missing,94014,2500.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.0,2.0,"Tile,Vinyl,Wood",1.5873015873015872,1,1,0,San Francisco,9.41838047582158,7.0,0.0012698412698412,0,0,0,357 Westlake Ave,1250000.0
2024-06-25,757000.0,34.1788185,-118.1567561,284 Wyoming Street,Residential,548.0,Los Angeles,1.0,SingleFamilyResidence,1925.0,284.0,SR24108573,1.0,Pasadena,2.0,CA,1.0,Pasadena Unified,91103,3119.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,1.0,"Laminate,Wood",5.6916058394160585,1,0,0,Los Angeles,16.195414009246477,3.0,0.0018248175182481,0,0,0,284 Wyoming Street,757000.0
2024-06-27,413000.0,33.7847346,-117.2465386,941 Osage rd,Residential,1080.0,Riverside,1.0,SingleFamilyResidence,1986.0,941.0,SR24108854,2.0,Perris,3.0,CA,1.0,Riverside Unified,92570,7841.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,1.0,Unknown,7.260185185185185,1,1,0,Los Angeles,96.69787683421288,5.0,0.0009259259259259,0,0,0,941 Osage rd,413000.0
2024-06-18,3200000.0,37.8117347,-121.9133262,61 Silver Fir Ln,Residential,3700.0,Contra Costa,3.0,SingleFamilyResidence,1983.0,61.0,41061347,3.0,Danville,4.0,CA,3.0,Missing,94526,19550.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.0,2.0,"Carpet,Stone,Tile,Wood",5.283783783783784,1,1,0,San Francisco,44.65646067629434,7.0,0.0008108108108108,1,1,0,61 Silver Fir Ln,3200000.0
2024-06-28,1475000.0,32.771144,-116.951489,4938 LongView way,Residential,2671.0,San Diego,2.0,SingleFamilyResidence,1973.0,4938.0,PTP2403099,3.0,El Cajon,4.0,CA,2.0,Grossmont Union,92020,43560.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,2.0,1.0,Unknown,16.308498689629353,1,1,0,San Diego,20.55065700809696,7.0,0.0007487832272557,1,0,0,4938 LongView way,1475000.0
2024-06-28,1168000.0,33.7480232,-117.9716335,9032 Madison Avenue,Residential,1661.0,Orange,2.0,SingleFamilyResidence,1958.0,9032.0,OC24104727,2.0,Westminster,3.0,CA,2.0,Garden Grove Unified,92683,7200.0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0,1.0,"Laminate,Tile",4.334738109572546,1,0,0,Los Angeles,42.12469659789487,5.0,0.0012040939193257,0,0,0,9032 Madison Avenue,1168000.0
2024-06-27,755000.0,37.9821274,-121.759059,4557 Temblor Way,Residential,2698.0,Contra Costa,2.0,SingleFamilyResidence,2001.0,4557.0,41061345,3.0,Antioch,4.0,CA,2.0,Missing,94531,6484.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.0,2.0,"Carpet,Laminate",2.403261675315048,1,1,0,San Francisco,62.36915686351981,7.0,0.0007412898443291,1,0,0,4557 Temblor Way,755000.0
2024-06-26,486000.0,39.3643755,-121.7138592,2116 Eagle Meadows Drive,Residential,2795.0,Butte,5.0,SingleFamilyResidence,2016.0,2116.0,SN24107228,4.0,Gridley,5.0,CA,2.0,Gridley Unified,95948,6098.0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,3.0,2.0,"Carpet,Laminate",2.18175313059034,1,0,0,Sacramento,89.08415829504129,9.0,0.0007155635062611,1,0,0,2116 Eagle Meadows Drive,486000.0
2024-06-28,4200000.0,36.5548,-121.9213,0 NE Corner of Torres Street & 8th Avenue,Residential,1706.0,Monterey,2.0,SingleFamilyResidence,1939.0,0.0,ML81967540,3.0,Carmel,4.0,CA,2.0,Carmel Unified,93921,6000.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1.0,1.0,"Laminate,Stone,Tile",3.5169988276670576,1,1,0,San Jose,87.16561393264708,7.0,0.0011723329425556,0,1,0,0 NE Corner of Torres Street & 8th Avenue,4200000.0
